,degree_average,model_DEATH,feel_positive,model_PHYSICAL_SENSATIONS,L2,L3,model_BODY,textblob_polarity,PE,verb_indicatif_future,liwc_émopos,difluencies_score,labMT,textblob_subjectivity,second_personal_pronoun,score_generical_connector_matches,first_personal_pronoun_plur,verb_conditionel,ON_someone,transitivity
81,0.032700591994449496,0.010020927962226173,0.008006000648563107,0.024625935784541076,0.0022547648980592683,0.015120456961294016,0.018978726128737137,0.0,0.020322066744168598,0.0,0.02153956184784571,0.0,0.014431823881032568,0.002168774837628007,0.005278933684031169,0.0,0.0,0.0023658344329645226,0.014304433120880275,0.003903899397701024
82,0.02856090088561177,0.022732010067751007,0.016483870321263864,0.0,0.01888577836658806,0.006927564486861228,0.0657129071156184,0.00895760088972747,0.01384215306366484,0.00543586204263071,0.01131565100699663,0.0,0.0152313159952561,0.015187044863899546,0.005699175581336024,0.013970888718341786,0.0,0.006105818791314958,0.0,0.0
83,0.012538174704027674,0.02948019968438895,0.003064921451732515,0.0066101762354373915,0.031226587524327144,0.014503197535872458,0.00717235103622079,0.005100007623434067,0.013719929829239844,0.010722190977074207,0.006103933786662917,0.0036001858937864495,0.0120991180340449,0.03446217785527309,0.005637747030705213,0.0046218810416758065,0.0,0.02152802328315253,0.008633495950450503,0.003795245669782162
84,0.034840592180068304,0.01684153941459954,0.027151793641969558,0.015438965347285076,0.01785698277751605,0.02444183422997594,0.0027801136293758946,0.04081253956506649,0.02058753659700354,0.02057841683086008,0.010766226028402643,0.002934143421550592,0.02749272387536864,0.006992995738983154,0.0,0.002096679322731992,0.0,0.0,0.00334362405134986,0.0
85,0.007547372759630282,0.004494342981372029,0.023197209792832536,0.032351815317757424,0.0060215431563556176,0.008502818662673236,0.011682141108748816,0.025122071621008213,0.010605357870459554,0.004572637649253009,0.03478151311166584,0.018976379656853774,0.008257744193077088,0.009984112344682215,0.00819100352562964,0.0,0.0,0.0,0.004185310217086226,0.003973825179661316
86,0.018271027071401484,0.020249171795633927,0.009082733653485777,0.00840781758601467,0.0108014149107039,0.006519407821819186,0.014412861965441457,0.019228043825055163,0.006201384882442654,0.010360638424754147,0.005915607348084451,0.022029309691861277,0.011292394773413735,0.01124533315251271,0.0,0.00840261179814115,0.03910324044401447,0.003619195334613323,0.006732767933358751,0.007069335131905973
87,0.012200888219289477,0.01740719801187515,0.008369700044393542,0.026019584011286498,0.00888356413071354,0.014306406726439794,0.008921957828104498,0.012082340510717287,0.005533118706196547,0.014270837273603924,0.012592940759534637,0.024952440145580717,0.0,0.01997980799525977,0.01271603916833798,0.005228069745159397,0.0038537383228540415,0.0060636910789956654,0.004491274035225311,0.0
88,0.03378267341883232,0.005425152037913601,0.023089074817175665,0.005034923203289508,0.02701844021460662,0.015201086021338898,0.0,0.02816870010178536,0.010093746756513913,0.0030639984284838045,0.007597793359309436,0.012854048648538686,0.012542765997971099,0.008427765592932701,0.0027999035200725,0.0,0.010205031816537178,0.008793540384620427,0.004026667264600594,0.007059668760746716
89,0.010614008606101077,0.03448893480359887,0.01664914214797318,0.010406971678758663,0.014790661106506984,0.007986895740032196,0.00760695845199128,0.01675240861624479,0.0110829316979895,0.011711679957807064,0.024920461242164793,0.012817016621430708,0.011948825759192311,0.013997270689966772,0.005011918488269052,0.0,0.0060653520654886965,0.0035374397334332263,0.0047334141225243605,0.0
90,0.01767629323154688,0.011445969902599851,0.006943403388839214,0.01323722452266763,0.022410721475258463,0.01057727991292874,0.022474017178639765,0.041156517646585906,0.0030882893766586983,0.027178586115439735,0.01435824862370888,0.0,0.0,0.013117847349494699,0.0035995757753650346,0.008375610381364822,0.0028072981722652925,0.006031692000416417,0.009282259817235173,0.0
91,0.005644047237932682,0.005663906752442322,0.009973559020087125,0.009240968171972782,0.005098914844915272,0.0037382060488065083,0.018673881258815528,0.00772709731167803,0.00357325764745474,0.05367575317714365,0.005838546428829431,0.008891350626945495,0.0,0.013077562361955642,0.008715851149521768,0.02021834785491228,0.008692790899425745,0.01971926130509625,0.0,0.004086514132718245
92,0.023737343593500552,0.021916402484600736,0.026707613830454644,0.007964407874892153,0.01977092669469615,0.033124033660007025,0.0024029809919496378,0.0067356192469596845,0.041121381950254235,0.0038093822312851755,0.012232948983398571,0.008867902461128929,0.009534750054745623,0.013602159716809788,0.0067841542419046115,0.0,0.0,0.003825757792219521,0.013096589126158508,0.007013522330050666
93,0.0,0.012249677477714915,0.004281539972250659,0.03466902226768435,0.011305181891346968,0.029829976989887652,0.026317413635241482,0.014180591618486994,0.0,0.015940640889108182,0.01323826230426009,0.015357362087815999,0.003914156003389507,0.0027782876181105766,0.005748687159890928,0.0,0.009076086796509723,0.00354099248846372,0.005196738042868676,0.012152272728582223
94,0.017066046060373385,0.011182544507707158,0.008528246831148863,0.012170443282152216,0.00840164983831346,0.017013793113641443,0.011565836731344458,0.0,0.0,0.0,0.014390353899759548,0.023519502425566323,0.003438453832020362,0.006605244924624761,0.0038561146399006246,0.007137402633205056,0.02306775572088858,0.009120830916178723,0.01487996816448867,0.006512074759230017
95,0.012090652219951151,0.013274591998197144,0.008409675600472837,0.012852411130598432,0.010684900247802337,0.0,0.04354557044493656,0.011451330468058584,0.017177064766486488,0.011743627188727257,0.0028873575050383806,0.0052693326226435615,0.008746276818215848,0.004962725388507048,0.003943330627710869,0.013655213682912289,0.010063643974252046,0.0,0.00981175606728842,0.0
96,0.032304022548099366,0.004238430819474161,0.009293159497591356,0.023047233887948097,0.0,0.023331050587507583,0.015664635512356962,0.028341696987859908,0.024869528012350203,0.017546288910011452,0.011144817639142275,0.0054309600138415905,0.006128939487040044,0.013842099542108672,0.011117659004870802,0.010181254062801601,0.0075376110970973974,0.0,0.004301744925323874,0.010530086598669488
97,0.017329972163463627,0.00792816637456417,0.008894310683012005,0.028751161842606957,0.005614529629548394,0.018405293283673626,0.029330486079367498,0.006954371097808082,0.013865448308487733,0.033095693715227144,0.010496094442903994,0.0,0.006357753548771143,0.011864575212200483,0.0,0.004261368671432138,0.005064225509762763,0.004772797916084527,0.0,0.004064704272896052
98,0.05049817388070128,0.011037174942592782,0.028090342798580727,0.008833795434795321,0.02591113484216233,0.044878328725695596,0.00826251521799713,0.00468416992481798,0.01326259358072032,0.006571951005607842,0.00930266592775782,0.016111288075956205,0.01403801861188064,0.005565889868885278,0.006595049812458456,0.0,0.008848296190301579,0.0,0.0,0.018410672350165743
99,0.01871566547763844,0.008661450642161072,0.020896764354159433,0.025616242553417882,0.006377805821597577,0.015027059401075045,0.017895962049563726,0.013588852418586615,0.006852672994136811,0.010121172919869423,0.013621517034713178,0.004816593601678809,0.017683558805535238,0.01597263122163713,0.0,0.006643079295443994,0.0,0.00888532214798033,0.0,0.0
